日期,沪深300,中证500,国债指数,30年国债,大宗商品,豆粕指数,黄金(申万)
Date,000300.SH,000905.SH,000012.SH,931080.CSI,000979.CSI,MFI.WI,850531.SI
2019/7/26,0.1948,0.1322,0.0088,-0.0066,-0.2421,-0.7464,-1.248
2019/7/29,-0.1114,-0.0223,0.0225,-0.1702,0.1289,-0.5247,0.0597
2019/7/30,0.4163,0.5289,0.0097,-0.0853,0.9147,0.6553,2.5439
2019/7/31,-0.9033,-0.4005,0.0295,0.2672,-0.2859,0.1514,0.3288
2019/8/1,-0.8315,-0.6676,0.0236,0.153,-0.3757,-0.9667,-4.4412
2019/8/2,-1.4732,-1.2432,0.0252,0.5731,-0.452,1.3083,1.5219
2019/8/5,-1.9146,-1.2045,0.0624,0.7178,-0.6406,1.7529,8.0778
2019/8/6,-1.0708,-2.1343,0.0158,0.1275,-2.7389,-0.186,-1.5583
2019/8/7,-0.4097,-0.5203,0.0188,0.1942,1.4427,0.7167,3.0918
2019/8/8,1.3216,0.6428,0.0396,0.2204,-0.0886,-0.2476,-0.4327
2019/8/9,-0.9747,-1.1973,0.0425,0.0349,-1.5685,0.906,-1.0238
2019/8/12,1.8047,1.841,0.0157,0.2935,0.47,-0.47,-0.6373
2019/8/13,-0.9017,-0.569,0.0378,0.0767,-0.0702,1.7792,5.3425
2019/8/14,0.4542,0.5464,0.0492,0.4245,-0.1515,-1.7981,-3.1158
2019/8/15,0.315,0.4849,0.0231,0.5074,-0.4807,-0.76,1.0047
2019/8/16,0.4477,0.3423,0.0034,0.1161,0.2839,-0.3321,0.4143
2019/8/19,2.171,3.2264,0.0366,0.2301,1.6154,0.4786,-1.1799
2019/8/20,-0.0887,-0.0498,0.0329,-0.1787,0.4974,0.1996,1.5564
2019/8/21,-0.1577,0.2076,-0.0211,-0.1389,-0.6406,0.267,-1.4777
2019/8/22,0.3107,0.1064,0.0564,-0.2354,0.1138,1.1325,-1.2711
2019/8/23,0.7212,-0.0002,-0.0129,-0.0262,-0.5101,0.8489,0.1824
2019/8/26,-1.4382,-0.6638,0.0563,0.1356,-0.2258,0.4925,3.2072
2019/8/27,1.3552,1.6613,0.0058,-0.0013,1.4852,-1.3794,1.1178
2019/8/28,-0.3763,-0.1607,0.0376,-0.1616,0.3217,0.8013,-0.9041
2019/8/29,-0.326,0.1216,0.0115,0.1254,-0.1253,1.0384,2.7987
2019/8/30,0.248,-0.9665,-0.0113,-0.2946,-0.5836,-1.7468,-1.575
2019/9/2,1.2826,2.4926,0.0207,-0.0077,1.748,1.3509,-0.7472
2019/9/3,0.1375,0.7165,0.0042,-0.2173,-0.0767,0.5832,-0.2494
2019/9/4,0.8405,0.9731,0.0209,0.0764,1.0969,-0.7147,0.6279
2019/9/5,1.0119,0.8862,0.0268,0.1284,0.9747,-1.3904,0.6923
2019/9/6,0.5906,0.3159,0.0678,0.4045,-0.721,-1.3856,-3.9137
2019/9/9,0.619,2.1111,0.0286,0.0926,1.0839,-0.9792,0.657
2019/9/10,-0.3444,-0.3449,0.0016,-0.1946,0.3557,0.4158,-0.8832
2019/9/11,-0.7366,-0.5341,0.013,0.0677,-0.1533,-0.8036,0.2722
2019/9/12,1.0758,0.4853,-0.0045,-0.3308,0.0113,0.5192,-0.7423
2019/9/16,-0.3692,0.1474,0.027,-0.216,0.3862,-0.291,1.6231
2019/9/17,-1.6801,-2.093,0.0147,-0.0828,-2.1522,0.4811,-2.356
2019/9/18,0.4848,0.0114,-0.01,-0.2333,-0.6015,-0.009,-0.7439
2019/9/19,0.3657,0.9848,-0.0029,-0.0129,0.7433,0.01,-0.262
2019/9/20,0.2871,0.2469,0.0107,-0.0535,-0.2755,-0.0464,1.5385
2019/9/23,-1.1431,-0.6341,0.0206,-0.0838,-1.3879,-0.0846,-0.6607
2019/9/24,0.2677,0.179,0.0064,-0.0819,-0.302,-0.3948,-0.0482
2019/9/25,-0.7714,-1.8093,0.0258,0.0601,-0.8369,0.9622,-1.1197
2019/9/26,-0.771,-2.2954,0.0054,-0.2878,-2.2806,-0.7316,-6.1344
2019/9/27,0.2998,0.712,0.0045,-0.2608,0.2411,-0.4585,-1.2924
2019/9/30,-0.9896,-1.2931,0.034,-0.0208,-0.4524,0.8992,-0.6439
2019/10/8,0.6069,0.0174,0.1285,0.2194,0.2523,1.2634,-0.112
2019/10/9,0.1449,0.8336,0.0298,0.1457,1.0145,1.8833,3.2486
2019/10/10,0.817,1.2725,0.0271,-0.0343,0.7205,-0.0433,0.1309
2019/10/11,0.9572,0.1815,0.0084,-0.2898,-0.0114,1.2158,-0.3263
2019/10/14,1.0613,1.4957,-0.1087,-0.0454,0.5599,-0.9548,-0.985
2019/10/15,-0.4298,-1.3667,-0.1048,-0.1168,-1.3729,0.0833,-1.6221
2019/10/16,-0.3446,-0.4475,0.0319,-0.1391,-0.9334,0.0263,-1.1396
2019/10/17,0.0647,-0.1687,0.0377,0.1041,0.0202,0.0118,0.4268
2019/10/18,-1.4227,-1.3529,-0.0196,-0.1489,-1.2019,0.4006,-2.1807
2019/10/21,0.2962,-0.2171,0.0209,-0.2409,0.2884,2.5236,0.3228
2019/10/22,0.3876,1.1011,-0.0214,-0.2858,0.4474,-0.5198,-0.3294
2019/10/23,-0.6365,-0.7663,0.0439,-0.0661,-0.5785,-0.161,0.9762
2019/10/24,-0.0108,-0.1801,-0.0076,-0.0694,0.1674,-0.3969,-2.5632
2019/10/25,0.6749,0.7326,0.1452,0.0852,1.1144,-0.0041,2.0731
2019/10/28,0.7645,1.7999,-0.0234,-0.5291,0.7939,-1.9148,2.0156
2019/10/29,-0.4166,-1.5096,-0.0303,-0.2087,-0.8046,0.1016,-1.9725
2019/10/30,-0.4859,-1.1945,-0.0315,-0.2573,-0.9999,-0.0079,-0.9092
2019/10/31,-0.115,-0.616,0.0065,0.2335,-0.7708,-1.2153,-0.3389
2019/11/1,1.6887,0.9137,0.0222,0.2296,0.5178,0.3671,0.8673
2019/11/4,0.6511,0.5136,-0.002,-0.1238,0.3947,0.0786,1.2143
2019/11/5,0.6207,0.7512,0.0228,0.2294,0.7385,-0.3055,-0.9143
2019/11/6,-0.448,-1.0063,0.0129,0.2972,-0.6455,-1.4092,-0.6453
2019/11/7,0.1755,0.6499,0.0225,-0.1088,0.1624,0.2223,-0.2113
2019/11/8,-0.4726,-0.3749,-0.0004,-0.3052,-0.4846,0.042,-0.7881
2019/11/11,-1.7627,-2.248,0.0308,0.1225,-2.2244,-1.5325,-2.5396
2019/11/12,0.0182,0.1119,-0.0104,0.171,0.1963,-0.3047,-1.8352
2019/11/13,-0.095,-0.1244,0.0238,-0.084,-0.4629,0.1854,3.5137
2019/11/14,0.1507,0.75,0.0033,0.1807,-0.146,-0.3987,-0.8805
2019/11/15,-0.7365,-0.889,0.0075,0.1554,-1.2576,-0.2993,-1.4498
2019/11/18,0.7954,0.4935,0.0763,0.6182,0.7248,0.4285,-0.1101
2019/11/19,1.0008,1.6894,0.0374,0.121,1.3123,-0.1663,0.9136
2019/11/20,-0.9925,-0.5796,0.0207,0.3101,-0.1397,-0.1913,2.119
2019/11/21,-0.4674,-0.0113,0.0373,0.23,0.1245,-0.2269,0.5167
2019/11/22,-1.0182,-0.8419,0.039,0.1442,0.1084,-0.5726,1.7201
2019/11/25,0.7328,-0.0526,-0.0094,-0.1227,1.7561,0.3275,0.1931
2019/11/26,0.3467,-0.3946,0.0155,-0.1073,-0.5431,0.0751,0.8571
2019/11/27,-0.412,0.4526,0.01,0.0097,0.1604,-0.5968,-1.444
2019/11/28,-0.3436,-0.3058,0.012,0.0136,-0.6627,0.1649,-0.6558
2019/11/29,-0.8708,0.1162,0.0174,0.1417,-0.2306,0.2975,-1.4595
2019/12/2,0.193,0.2141,-0.0065,-0.1318,-0.0106,-0.9689,1.0867
2019/12/3,0.3918,0.4288,0.0104,-0.0815,0.5177,0.3374,0.7173
2019/12/4,-0.0329,-0.1175,0.0022,0.1599,0.4806,-0.4368,4.2774
2019/12/5,0.7674,0.9538,0.0181,0.0789,0.2899,0.2946,-1.4208
2019/12/6,0.5934,0.8638,0.0066,-0.1408,0.2085,-0.12,-0.5103
2019/12/9,-0.1778,0.2813,0.0287,-0.0569,0.2394,0.9668,0.7796
2019/12/10,0.1268,0.4866,0.0185,0.0945,-0.0354,-0.2592,1.1608
2019/12/11,0.0606,-0.4312,0.0063,0.0039,-0.5832,0.378,0.3342
2019/12/12,-0.3004,-0.3039,0.0109,0.0168,-0.3534,-0.7016,-0.1581
2019/12/13,1.984,1.2307,-0.0087,-0.201,0.9072,-0.8804,-0.4809
2019/12/16,0.487,1.8202,0.0294,-0.0492,0.784,0.6509,0.1419
2019/12/17,1.3606,1.3555,0.0067,-0.129,1.9336,-0.1412,1.2994
2019/12/18,-0.2231,-0.0179,0.0029,-0.2595,-0.2062,0.2794,0.5175
2019/12/19,-0.1397,0.1263,0.0219,-0.0488,0.4794,-0.7877,0.5241
2019/12/20,-0.2458,-1.0886,0.0362,0.261,-0.8048,-0.1803,-0.5712
2019/12/23,-1.2485,-1.935,0.0355,0.4959,-1.4867,0.5226,-0.6607
2019/12/24,0.6519,1.5286,0.0551,0.3973,2.263,-0.0063,2.0607
2019/12/25,-0.0524,0.4074,0.0159,0.1525,-0.072,-0.3593,0.5754
2019/12/26,0.88,0.6954,0.0618,0.2242,1.1321,-0.1457,0.5632
2019/12/27,-0.0984,-0.7654,0.0458,0.2993,1.1884,0.0236,3.1119
2019/12/30,1.482,1.2115,0.0336,-0.1246,1.6365,1.478,0.1496
2019/12/31,0.3662,0.4907,0.0347,0.2291,0.5077,-0.0177,1.9616
2020/1/2,1.3587,1.8694,0.0294,-0.0894,1.497,0.0554,1.8351
2020/1/3,-0.1752,0.2702,0.003,-0.078,1.0209,-0.4333,3.0923
2020/1/6,-0.378,1.0076,0.0347,0.2545,1.702,-0.7713,5.6055
2020/1/7,0.7491,1.1958,0.0077,0.0778,0.5318,0.2077,-3.2077
2020/1/8,-1.1516,-1.3826,0.0185,-0.0006,-1.2219,-0.6052,3.5432
2020/1/9,1.2658,1.3597,0.0112,0.102,-0.3389,-0.3287,-6.0904
2020/1/10,-0.0285,-0.315,0.0457,0.2381,-0.8636,-1.7308,-0.8541
2020/1/13,0.9801,1.4488,0.0559,0.4014,0.6784,-0.4695,0.329
2020/1/14,-0.3354,-0.3111,0.0167,-0.007,0.9931,0.2491,0.5829
2020/1/15,-0.5526,-0.222,0.0141,-0.0772,-1.5722,1.1799,-1.4642
2020/1/16,-0.4246,-0.0427,0.0189,0.0222,-0.1558,-0.1098,-1.6071
2020/1/17,0.14,-0.3188,0.0286,0.0481,-0.2689,-0.1951,1.1549
2020/1/20,0.7456,1.4064,0.0382,0.1303,0.1914,-0.0134,-0.7504
2020/1/21,-1.7087,-1.1381,0.0601,0.4904,-1.9575,0.9895,-1.6085
2020/1/22,0.4283,0.9336,0.059,0.4012,0.0284,-0.9612,-1.7309
2020/1/23,-3.0985,-3.5471,0.0521,0.4428,-3.7077,-1.3568,-2.4247
2020/2/3,-7.8809,-8.681,0.2428,2.5628,-9.0679,-2.0942,-6.9891
2020/2/4,2.6375,1.7425,0.0967,-0.0213,0.7301,2.6611,1.3682
2020/2/5,1.133,2.5516,0.0156,-0.1782,2.6957,-0.4746,2.3751
2020/2/6,1.861,3.1017,0.0499,-0.1023,2.547,0.029,1.1026
2020/2/7,0.0024,0.8356,0.1351,0.2189,-0.126,-0.1216,0.1807
2020/2/10,0.4138,1.1526,0.0498,0.1272,2.6363,0.7437,2.5806
2020/2/11,0.931,-0.504,-0.036,-0.0966,-0.5634,0.1419,-0.7886
2020/2/12,0.8088,1.8404,-0.0002,-0.1071,2.3809,-0.6358,0.8762
2020/2/13,-0.6152,-0.8627,0.0116,0.003,0.3332,1.5664,2.2924
2020/2/14,0.7024,0.1471,0.0083,-0.2028,0.8974,-0.5961,1.2567
2020/2/17,2.2491,3.2031,0.0017,-0.1233,2.8883,0.5994,1.6421
2020/2/18,-0.4884,1.1865,-0.2286,-0.1008,0.0907,-0.846,1.2679
2020/2/19,-0.1528,-1.0167,-0.0032,-0.0942,-1.2696,0.2255,1.892
2020/2/20,2.3041,1.8462,-0.0586,-0.1708,1.2568,0.0938,-0.1837
2020/2/21,0.1166,1.3549,0.0851,-0.0227,0.5938,-0.1149,4.4046
2020/2/24,-0.4013,1.4079,0.0063,0.4673,0.1007,-1.4709,2.5044
2020/2/25,-0.2174,0.5499,0.0135,0.2588,-0.7525,0.7102,-2.8367
2020/2/26,-1.2328,-2.6168,0.2343,0.0085,-1.2722,-0.0846,-4.4545
2020/2/27,0.2912,0.1799,0.061,0.1686,-0.3274,0.2181,1.4215
2020/2/28,-3.5454,-5.2564,0.0353,0.5586,-5.0761,-1.2242,-5.9081
2020/3/2,3.2897,3.763,0.0354,0.272,3.6181,3.7683,1.6294
2020/3/3,0.5331,0.9477,0.024,-0.2592,0.8228,0.3144,0.5464
2020/3/4,0.579,0.1136,0.0594,0.8485,0.954,-0.3129,1.3824
2020/3/5,2.2277,1.4801,0.0431,-0.0138,2.1015,0.23,0.7309
2020/3/6,-1.6216,-0.6423,0.0838,0.3962,-0.3248,-0.4047,1.3912
2020/3/9,-3.4161,-4.1299,0.3972,1.6345,-3.59,-1.6494,-5.675
2020/3/10,2.1415,2.7018,-0.0502,-0.4012,0.8119,0.9628,-1.228
2020/3/11,-1.3301,-1.508,0.1889,-0.2188,-1.0885,-0.6444,0.7227
2020/3/12,-1.9243,-1.7112,0.003,0.2553,-2.6025,-0.4378,-3.3235
2020/3/13,-1.4072,-0.6677,-0.0641,-0.2293,-1.3385,1.8256,-3.2714
2020/3/16,-4.2993,-4.711,0.0105,-0.1105,-3.6515,-0.0823,-2.9758
2020/3/17,-0.4871,0.2298,-0.0226,-0.6057,-0.707,0.8532,-4.1118
2020/3/18,-1.9793,-1.7765,0.0029,-0.2666,-1.5831,-0.3813,-1.8585
2020/3/19,-1.297,0.7491,0.0491,-0.2554,-0.511,-0.8338,-0.9462
2020/3/20,1.7868,1.1915,0.0258,-0.2584,1.4059,3.0245,4.1583
2020/3/23,-3.3646,-4.2223,0.1252,0.3179,-3.3644,3.5826,-0.8592
2020/3/24,2.6856,1.943,0.0553,0.3749,2.7316,-0.1425,8.921
2020/3/25,2.6869,2.3819,0.016,0.106,2.4175,1.5832,2.5138
2020/3/26,-0.6574,-0.9835,0.0238,0.0298,-0.4329,-2.444,0.3101
2020/3/27,0.3249,-0.5569,0.022,0.0738,-0.5755,1.4052,1.1819
2020/3/30,-0.969,-2.1383,0.0017,0.0065,-1.1205,0.7914,-3.0031
2020/3/31,0.3278,0.2778,0.0274,0.0036,1.6966,-0.4208,-0.1926
2020/4/1,-0.3006,-0.441,0.0851,0.3745,-0.6012,-2.7226,1.6187
2020/4/2,1.6178,2.5499,0.0352,0.1238,1.1567,-0.6114,-1.784
2020/4/3,-0.5707,-0.7803,0.0003,-0.1277,-0.5339,-1.5962,0.5284
2020/4/7,2.2838,3.1336,0.1021,0.392,3.2453,0.1108,7.2817
2020/4/8,-0.4654,0.0897,0.0393,0.2607,-0.4574,0.4606,-0.9968
2020/4/9,0.3298,0.9611,0.0653,-0.1618,-0.0023,0.0698,0.3971
2020/4/10,-0.6231,-2.1409,0.021,-0.1833,-1.4316,0.1728,-0.44
2020/4/13,-0.4224,-0.7552,0.0434,-0.4859,-0.0535,-0.7934,0.9039
2020/4/14,1.9301,2.3102,-0.0111,-0.0718,2.1474,0.1159,4.1052
2020/4/15,-0.7407,-0.3752,0.0411,-0.0362,-0.9371,0.121,-0.5111
2020/4/16,0.1322,0.9152,0.022,0.0535,-0.1553,-1.744,0.9163
2020/4/17,0.9759,0.0279,0.0181,-0.0451,-0.2675,0.4095,-3.4076
2020/4/20,0.3638,1.1908,0.0055,-0.6396,0.2717,-1.2661,-0.161
2020/4/21,-1.1784,-0.7043,0.048,-0.1363,-1.5213,-0.1342,-0.6337
2020/4/22,0.8229,0.8186,0.0563,-0.085,1.2737,1.1592,-0.5693
2020/4/23,-0.2508,-0.5537,0.0683,0.8715,0.2022,0.4619,2.72
2020/4/24,-0.8559,-1.5723,-0.0054,0.0178,-1.2571,-0.4834,0.8261
2020/4/27,0.6794,-0.1483,0.0659,-0.2909,-0.655,0.7356,-4.2377
2020/4/28,0.69,-0.7193,0.0121,0.0554,-1.6731,-1.7793,-0.8932
2020/4/29,0.4647,-0.0198,0.0677,0.1416,-0.0794,-0.3735,-0.3531
2020/4/30,1.1778,2.4307,-0.0314,-0.1307,1.9357,0.3701,0.211
2020/5/6,0.6051,1.8203,0.0368,-0.3933,1.4633,1.0483,0.3961
2020/5/7,-0.2886,-0.1021,0.0022,-0.3758,-0.0761,-0.373,-0.8074
2020/5/8,0.9867,1.1375,0.1078,-0.3466,0.8858,0.2597,1.9181
2020/5/11,-0.0868,-0.2089,-0.0332,-0.4206,-0.8776,-0.5299,-1.8192
2020/5/12,0.0015,0.2961,-0.0033,-0.1885,-0.4361,0.1089,-0.982
2020/5/13,0.2024,0.432,0.0007,-0.0745,0.1968,-0.3316,0.1994
2020/5/14,-1.0845,-0.8882,0.0011,-0.2805,-1.2373,-1.0737,0.4053
2020/5/15,-0.316,0.3796,-0.0267,-0.099,0.2495,0.1755,2.2003
2020/5/18,0.258,-0.5285,0.0168,-0.27,1.6937,1.6335,6.8627
2020/5/19,0.8498,1.2604,-0.0533,-0.1848,-0.0696,-0.3363,-3.8488
2020/5/20,-0.5315,-1.0486,-0.0051,0.4069,-0.6293,0.7055,1.9576
2020/5/21,-0.5445,-1.1572,-0.0068,0.0645,-1.3171,-0.603,-2.782
2020/5/22,-2.2927,-1.8051,0.0048,0.256,-1.4529,0.4079,-1.4657
2020/5/25,0.1376,-0.2181,-0.0145,0.1286,-0.0831,1.252,-1.5711
2020/5/26,1.1345,1.9488,-0.0358,-0.4767,0.886,0.0326,1.679
2020/5/27,-0.7012,-0.9356,-0.0264,-0.0365,-0.3016,0.9573,-2.2779
2020/5/28,0.2865,-0.1552,0.0224,0.1638,0.5006,-0.8171,2.2103
2020/5/29,0.2694,0.8426,0.0022,0.1198,0.4982,0.3996,-0.4623
2020/6/1,2.6976,3.0176,0.0408,0.0984,1.8877,-0.5328,2.2055
2020/6/2,0.3079,-0.0545,-0.0357,-0.4786,0.3305,-0.1534,-1.016
2020/6/3,0.002,0.1054,-0.0237,-0.1292,-0.6763,0.4881,-0.4852
2020/6/4,-0.0367,0.0797,0.0041,-0.3277,0.1078,1.1497,-1.7846
2020/6/5,0.4788,0.1555,-0.0203,-0.3949,-0.5352,0.5306,-0.5164
2020/6/8,0.5174,-0.1812,-0.0074,0.1365,0.7306,-1.0007,2.1652
2020/6/9,0.6234,0.6291,0.0002,0.0835,-0.1098,0.1997,-0.5989
2020/6/10,-0.181,0.0867,0.0108,-0.0393,-0.4746,0.029,0.2551
2020/6/11,-1.0847,-0.4655,0.0096,0.3835,-0.6618,-0.5611,1.1189
2020/6/12,0.1801,0.0427,0.0261,0.3998,-0.5978,1.1072,-1.811
2020/6/15,-1.2014,-0.0151,-0.0011,0.3074,-0.4464,-0.9851,-1.7236
2020/6/16,1.5065,1.872,-0.0525,-0.6628,1.9024,1.1086,1.323
2020/6/17,0.0753,0.7044,-0.0012,-0.4961,0.4524,-0.6786,0.807
2020/6/18,0.6668,-0.0177,-0.0177,-0.0553,1.1263,-0.0038,0.0208
2020/6/19,1.3432,0.9198,0.0087,-0.2378,0.2379,-0.2369,0.7251
2020/6/22,0.0814,-0.0539,0.0167,-0.2537,0.1842,0.4239,2.6309
2020/6/23,0.4814,0.3512,-0.0859,-0.0549,-0.5545,-0.4935,-0.6507
2020/6/24,0.4172,-0.2628,-0.0351,0.1588,-0.3035,0.2796,2.8878
2020/6/29,-0.7073,-0.4604,0.0408,0.1992,-0.2445,-0.4727,0.5704
2020/6/30,1.32,1.7697,-0.0179,0.2678,0.7531,0.2389,0.0712
2020/7/1,2.013,0.2979,0.0263,-0.0178,1.4101,2.3363,2.301
2020/7/2,2.0731,1.5878,0.0092,0.0411,1.9489,0.6363,-0.7492
2020/7/3,1.9316,1.2758,-0.0117,-0.3775,2.0375,0.3094,1.3181
2020/7/6,5.6679,4.1039,-0.0834,-0.8212,6.0094,0.7511,4.8705
2020/7/7,0.6002,1.2726,-0.0649,-0.2913,-0.1803,-0.7839,1.7343
2020/7/8,1.6151,2.4355,0.0083,-0.413,2.7254,-0.4857,4.985
2020/7/9,1.3986,2.4226,-0.0381,-0.6343,2.761,0.21,8.0398
2020/7/10,-1.8104,-0.2586,-0.0169,-0.0145,-2.7964,0.3833,-6.3273
2020/7/13,2.1003,3.3413,0.0392,-0.1461,4.3404,-1.573,3.8578
2020/7/14,-0.9535,-1.3304,-0.0104,-0.1179,-0.7716,-0.519,-2.835
2020/7/15,-1.2945,-2.4808,-0.0082,0.3921,-2.2804,0.2086,-1.2196
2020/7/16,-4.8101,-4.8027,0.0098,0.2157,-4.372,0.4141,-4.1964
2020/7/17,0.6299,0.3891,0.0116,0.2472,0.4841,0.1928,-1.0559
2020/7/20,2.9838,2.8724,0.011,0.1365,4.9601,0.4008,4.6952
2020/7/21,0.2294,0.5591,0.0552,0.1525,-0.0712,-0.1993,2.4099
2020/7/22,0.4989,0.874,0.0145,0.2397,1.068,0.4303,2.9772
2020/7/23,-0.0426,-0.0091,0.0039,0.005,-0.1116,0.7891,0.2604
2020/7/24,-4.3893,-5.077,0.0479,0.505,-2.8004,1.3893,-0.6411
2020/7/27,0.5074,0.2348,0.0409,0.3203,1.6981,0.2475,7.6361
2020/7/28,0.8791,0.9673,0.0337,-0.2106,1.2605,-2.6223,-4.2019
2020/7/29,2.4243,2.6826,-0.0116,-0.3348,1.4732,0.1984,0.4441
2020/7/30,-0.4885,-0.2884,0.0232,-0.1192,-0.0243,-0.6521,-2.3618
2020/7/31,0.8354,1.0479,-0.0244,-0.23,0.5256,0.4636,3.9599
2020/8/3,1.6244,2.4338,0.041,-0.2349,2.0746,0.4272,-0.2253
2020/8/4,0.0941,-0.6247,0.0301,0.0575,0.182,-0.8062,-0.9169
2020/8/5,0.0274,1.1218,-0.0104,0.0012,2.0128,-1.3077,5.2957
2020/8/6,-0.3003,-0.0375,-0.0418,-0.4151,0.397,-0.637,5.4628
2020/8/7,-1.1514,-1.2026,0.0085,-0.4833,-0.9625,-0.1241,-1.0178
2020/8/10,0.3599,0.5444,0.0329,0.2223,-0.9057,-0.4435,-3.5245
2020/8/11,-0.9119,-1.8505,0.016,0.4839,-2.1199,-0.3367,-4.8019
2020/8/12,-0.7292,-1.0975,0.037,0.0288,-0.9279,0.0929,-5.936
2020/8/13,-0.2567,0.3716,0.011,0.0732,0.717,0.8105,-0.0453
2020/8/14,1.4866,1.0821,0.0339,0.0931,-0.3735,0.4845,0.9668
2020/8/17,2.3508,1.8266,-0.0207,0.2378,2.3528,0.4551,5.2868
2020/8/18,-0.0513,0.665,-0.0032,0.0392,1.176,0.2607,4.8043
2020/8/19,-1.4976,-1.8135,-0.0583,-0.3467,-0.8569,-0.3504,-0.5909
2020/8/20,-1.2978,-1.0874,-0.0059,-0.2361,-1.6816,0.0289,-2.992
2020/8/21,0.8482,0.7607,0.0351,-0.0332,0.2234,-0.4317,-1.5336
2020/8/24,0.7842,0.6776,0.0091,0.1741,0.6043,0.0515,4.1698
2020/8/25,0.1283,-0.5444,0.0023,-0.2645,-1.3141,1.0423,-2.0422
2020/8/26,-1.1722,-1.9041,-0.053,-0.0577,-1.5283,0.5134,-1.5427
2020/8/27,0.5358,0.8108,0.0012,-0.202,0.4968,-0.3972,0.7827
2020/8/28,2.3866,1.7088,-0.0636,-0.1295,1.4018,0.5971,1.6942
2020/8/31,-0.579,-0.3404,0.0419,0.185,0.2893,1.3396,3.8899
2020/9/1,0.5379,0.6302,0.0024,0.1545,0.9927,-1.157,3.0728
2020/9/2,0.0364,0.1058,-0.0089,-0.3293,-0.7857,-0.0559,-2.9614
2020/9/3,-0.5531,-0.8233,0.0028,-0.2549,-0.7201,-0.0926,-1.7019
2020/9/4,-0.9731,-0.6556,0.0197,-0.0492,-0.7629,1.2969,-0.1298
2020/9/7,-2.1142,-2.1117,-0.0065,-0.3699,-2.2103,0.6161,-0.9717
2020/9/8,0.5359,0.7144,0.0044,-0.1894,0.8887,0.1957,-1.5324
2020/9/9,-2.339,-2.6954,-0.0103,0.3224,-2.1764,-0.6851,-2.8686
2020/9/10,-0.057,-1.7901,0.0539,0.2942,-0.6641,0.5203,1.4543
2020/9/11,0.9888,1.2252,0.0019,-0.2441,0.0913,2.2462,-0.3232
2020/9/14,0.5137,0.6222,0.0373,-0.2643,0.4878,1.5029,1.8129
2020/9/15,0.8048,0.5769,0.0103,0,0.6683,-0.0794,2.0343
2020/9/16,-0.6638,-0.533,0.0039,0.0558,-0.221,-1.6598,-1.9124
2020/9/17,-0.5291,0.2075,0.0211,0.0177,-0.412,0.29,-3.5053
2020/9/18,2.253,1.6091,-0.0255,-0.0374,2.0754,2.3487,2.7339
2020/9/21,-0.9639,-0.3633,0.074,-0.0013,-0.1726,-0.4963,-1.1063
2020/9/22,-1.1866,-1.3545,0.0449,0.2668,-2.6047,-1.3208,-3.8986
2020/9/23,0.3574,0.525,-0.0006,0.1056,-0.221,-0.355,-1.5646
2020/9/24,-1.9186,-2.3059,0.002,-0.0126,-2.4938,-0.3091,-4.1065
2020/9/25,0.1524,-0.1241,-0.0434,0.0038,-0.0036,-0.3433,1.9655
2020/9/28,0.2601,-0.9367,0.0222,-0.2324,-0.3555,0.583,0.6433
2020/9/29,0.2159,0.8141,0.0108,0.0779,0.5388,-0.7454,0.1407
2020/9/30,-0.0959,-0.5822,0.0125,-0.1803,-1.2539,0.3319,-0.2448
2020/10/9,2.0436,2.672,0.0716,-0.2585,2.7755,5.2114,1.4522
2020/10/12,3.0338,2.8815,-0.0073,-0.2147,2.5183,0.9692,3.8678
2020/10/13,0.3326,0.1563,0.0138,-0.028,0.4606,-1.4362,0.1471
2020/10/14,-0.6633,-0.6567,-0.0014,-0.0573,-0.691,-0.0838,-1.3268
2020/10/15,-0.174,-0.7426,-0.0358,-0.1829,-0.2133,0.0355,0.2659
2020/10/16,-0.1471,-0.4854,-0.0034,-0.037,-0.0286,1.4346,0.1749
2020/10/19,-0.7552,-1.0945,0.0296,0.0811,-0.4112,-0.3537,1.312
2020/10/20,0.7986,1.019,0.0311,-0.0376,0.4602,0.6438,-0.3535
2020/10/21,-0.0133,-1.1381,-0.0681,0.0817,-0.5721,-0.2356,2.058
2020/10/22,-0.3097,-0.5176,0.0528,0.2724,-0.5173,-0.2453,-1.1423
2020/10/23,-1.2452,-1.6444,-0.0177,-0.084,-1.0305,-1.1597,-1.1253
2020/10/26,-0.5776,0.018,0.0088,0.0917,-0.3492,0.7049,0.276
2020/10/27,0.1715,0.1121,0.0146,0.0967,0.4771,-0.0445,0.9713
2020/10/28,0.8085,0.3963,-0.0227,0.0286,0.7696,-0.0145,0.1534
2020/10/29,0.7525,0.1472,-0.0692,0.0388,-0.6422,-1.4727,-2.0333
2020/10/30,-1.6255,-2.2975,-0.0216,0.094,-2.1007,-0.3406,-1.2929
2020/11/2,0.543,0.5176,0.0262,0.1554,0.99,-0.2666,2.4584
2020/11/3,1.2017,1.6059,-0.003,0.1203,2.5327,0.5739,4.7165
2020/11/4,0.7555,-0.1219,0.0372,0.0335,-0.2331,0.7094,-0.4887
2020/11/5,1.4844,1.8899,0.0018,0.0936,1.4872,2.2799,0.5486
2020/11/6,0.0124,-0.7987,-0.0033,-0.266,-0.0785,-0.4665,2.9105
2020/11/9,1.9574,1.9108,-0.0134,-0.1292,2.6338,-1.5578,1.8611
